"product_class_id","product_id","brand_name","product_name","SKU","SRP","gross_weight","net_weight","recyclable_package","low_fat","units_per_case","cases_per_pallet","shelf_width","shelf_height","shelf_depth"
51,912,"BBB Best","BBB Best Hot Chocolate",72358317971,2.6300,14.5,11.5,true,true,19,13,16.2,7.19,22.8
50,913,"BBB Best","BBB Best Brown Sugar",88933951258,1.7800,14.3,12.3,true,false,24,11,18.3,3.01,22.3
50,914,"BBB Best","BBB Best White Sugar",94701870083,2.4600,6.76,3.76,true,true,3,6,13.0,8.32,16.5
90,915,"BBB Best","BBB Best French Roast Coffee",45396098494,2.8700,17.1,15.1,false,false,34,6,5.87,10.4,12.6
90,916,"BBB Best","BBB Best Decaf Coffee",20401783585,2.5700,15.2,13.1,true,false,6,6,16.8,14.7,18.2
90,917,"BBB Best","BBB Best Regular Coffee",41550819277,1.1200,17.2,15.2,false,false,16,11,4.02,21.5,22.6
49,918,"BBB Best","BBB Best Vegetable Oil",75794270634,2.9700,13.5,11.5,false,true,15,13,17.7,9.12,3.72
49,919,"BBB Best","BBB Best Corn Oil",66181072592,1.5400,15.5,13.5,true,true,4,7,20.5,16.2,4.95
48,920,"BBB Best","BBB Best Tomato Sauce",45760160088,0.7300,8.09,6.09,true,false,30,11,3.86,4.84,16.6
49,921,"BBB Best","BBB Best Canola Oil",95384728312,1.3500,16.1,14.1,false,false,30,13,14.7,13.4,6.04
33,922,"BBB Best","BBB Best Grape Preserves",68103712201,2.5900,13.2,10.1,false,true,30,13,22.2,6.85,21.3
90,923,"BBB Best","BBB Best Columbian Coffee",63063916563,1.4400,16.2,14.2,false,false,18,8,8.02,16.2,22.2
31,924,"BBB Best","BBB Best Strawberry Jelly",35999365448,2.7000,21.2,18.2,false,false,30,5,13.1,15.4,10.7
4,925,"BBB Best","BBB Best Pepper",90197336077,0.7600,11.4,9.39,false,true,4,5,18.3,12.9,13.0
33,926,"BBB Best","BBB Best Low Fat Apple Butter",67489722371,0.5600,8.86,6.85,true,true,25,11,19.1,21.9,10.7
4,927,"BBB Best","BBB Best Salt",24827589392,0.6300,7.72,5.71,false,true,36,9,15.9,19.8,15.4
33,928,"BBB Best","BBB Best Apple Butter",61357741951,1.6500,9.38,7.38,true,true,33,12,15.1,8.04,21.8
4,929,"BBB Best","BBB Best Oregano",54031245112,0.5300,12.8,11.8,true,false,28,8,14.7,19.6,10.1
31,930,"BBB Best","BBB Best Apple Jelly",59799163937,1.4800,7.65,4.65,true,false,5,14,19.2,6.24,8.64
32,931,"BBB Best","BBB Best Grape Jam",45612563490,1.9000,20.2,17.2,false,false,9,10,3.29,20.7,9.08
32,932,"BBB Best","BBB Best Apple Jam",20618248581,1.5900,12.2,10.1,false,false,3,14,15.8,9.33,13.4
32,933,"BBB Best","BBB Best Strawberry Jam",31341258883,3.3800,10.2,9.19,true,true,28,5,19.2,17.3,8.37
53,934,"BBB Best","BBB Best Creamy Peanut Butter",41682580113,1.1000,12.8,11.8,false,false,20,11,3.14,7.76,9.45
33,935,"BBB Best","BBB Best Strawberry Preserves",32069382071,2.8000,7.54,4.53,false,true,6,11,19.4,8.78,20.4
53,936,"BBB Best","BBB Best Extra Chunky Peanut Butter",35550599694,2.7800,6.49,5.48,false,false,23,8,4.29,3.42,17.6
33,937,"BBB Best","BBB Best Apple Preserves",85175167918,3.6100,21.8,18.7,true,true,25,10,3.3,18.0,12.2
31,938,"BBB Best","BBB Best Grape Jelly",33992021679,1.6100,17.0,14.0,true,false,32,13,10.6,8.03,5.65
30,939,"Fabulous","Fabulous Berry Juice",52854356169,0.7000,10.8,8.8,false,false,19,13,3.2,11.2,16.9
52,940,"Fabulous","Fabulous Mango Drink",84811106324,2.8400,14.5,12.5,false,false,23,11,21.4,11.4,20.8
52,941,"Fabulous","Fabulous Strawberry Drink",49009076952,3.9500,18.3,16.2,false,false,35,10,10.6,20.6,11.9
19,942,"Fabulous","Fabulous Cream Soda",79714244008,2.3400,17.7,14.7,false,false,13,13,7.84,6.4,16.4
19,943,"Fabulous","Fabulous Diet Soda",37052111029,2.4700,18.6,16.6,true,false,1,12,12.4,8.69,11.2
19,944,"Fabulous","Fabulous Cola",73582263588,0.8800,16.4,15.3,true,false,17,13,19.9,14.0,21.9
19,945,"Fabulous","Fabulous Diet Cola",66255766749,2.2800,12.3,9.3,false,false,5,12,19.2,8.24,13.2
30,946,"Fabulous","Fabulous Orange Juice",72023685574,2.8500,6.0,4.0,true,false,2,11,5.4,21.1,10.2
30,947,"Fabulous","Fabulous Cranberry Juice",57837085127,0.6500,16.0,15.0,true,false,11,8,7.47,18.5,16.9
30,948,"Fabulous","Fabulous Apple Juice",98940640091,2.9600,16.9,13.8,false,false,34,7,12.0,20.8,11.6
52,949,"Fabulous","Fabulous Apple Drink",53991805911,2.5100,10.6,8.6,true,false,32,5,18.2,13.7,8.66
35,950,"Special","Special Oatmeal",64333127140,3.4700,9.56,6.56,false,false,25,8,3.69,15.0,10.8
35,951,"Special","Special Corn Puffs",43502888083,1.9300,16.1,15.1,true,false,17,14,19.4,19.1,8.19
35,952,"Special","Special Wheat Puffs",46984105706,2.9100,21.8,19.7,true,false,10,13,21.4,10.8,8.28
35,953,"Special","Special Grits",96608673930,2.7400,17.0,16.0,true,true,17,13,19.9,8.62,9.15
62,954,"Just Right","Just Right Canned Beets",45425527691,1.7400,8.66,6.65,true,false,32,6,8.79,9.41,3.67
62,955,"Just Right","Just Right Creamed Corn",64287862181,3.8300,15.2,13.1,false,false,3,12,15.8,5.78,5.86
62,956,"Just Right","Just Right Canned String Beans",72342482209,1.2000,10.0,9.0,true,true,13,6,22.0,12.3,19.3
58,957,"Just Right","Just Right Chicken Soup",60442582964,2.9700,13.5,12.5,true,true,10,11,20.4,10.6,17.6
62,958,"Just Right","Just Right Canned Yams",37734969258,1.3600,19.7,18.7,true,false,34,6,22.0,14.6,17.6
58,959,"Just Right","Just Right Vegetable Soup",26051535010,1.5000,17.2,15.2,false,false,2,13,12.0,13.6,17.7
62,960,"Just Right","Just Right Canned Tomatos",62581687569,2.1500,18.0,16.0,false,true,23,6,6.49,10.6,14.4
58,961,"Just Right","Just Right Noodle Soup",55255190730,1.3100,9.1,7.1,false,true,35,12,4.49,11.4,21.6
58,962,"Just Right","Just Right Regular Ramen Soup",61023109555,1.8700,9.31,6.31,true,true,10,7,9.47,15.1,13.2
58,963,"Just Right","Just Right Chicken Noodle Soup",22934378981,2.4000,20.5,18.5,true,true,6,13,6.68,10.6,9.16
58,964,"Just Right","Just Right Turkey Noodle Soup",87940064072,1.9900,16.7,14.7,false,false,24,6,19.7,16.1,7.25
58,965,"Just Right","Just Right Beef Soup",19089099764,1.5300,17.3,16.2,false,true,10,10,6.67,3.18,16.4
62,966,"Just Right","Just Right Canned Peas",53332551121,2.4900,8.02,5.02,true,false,20,11,11.0,10.5,11.2
58,967,"Just Right","Just Right Chicken Ramen Soup",43719353079,0.6100,12.3,11.3,true,true,34,11,15.2,4.49,14.2
93,968,"Just Right","Just Right Canned Tuna in Water",35983529686,1.2800,9.48,8.47,false,true,16,14,11.1,12.3,12.0
93,969,"Just Right","Just Right Canned Tuna in Oil",85608097910,1.7600,7.43,5.42,false,false,4,13,3.37,8.02,22.0
94,970,"Just Right","Just Right Large Canned Shrimp",34424951672,3.1100,13.9,12.8,false,true,3,14,6.05,6.26,7.29
95,971,"Just Right","Just Right Fancy Canned Anchovies",53287286162,2.8500,10.1,7.1,true,true,9,12,8.07,12.9,12.8
96,972,"Just Right","Just Right Fancy Canned Clams",61341906189,2.2300,7.65,5.65,false,false,6,8,7.93,17.4,15.5
97,973,"Just Right","Just Right Fancy Canned Oysters",49442006945,1.3400,14.8,12.8,false,true,36,11,4.08,9.35,12.6
98,974,"Just Right","Just Right Fancy Canned Sardines",26734393239,0.7900,6.89,4.88,true,true,24,6,15.3,15.7,12.0
58,975,"Just Right","Just Right Rice Soup",74072260260,3.7600,7.12,6.11,false,true,14,7,18.9,12.6,21.3
3,976,"Big City","Big City Canned Mixed Fruit",20602412819,1.1700,17.8,16.7,true,false,33,6,16.4,11.5,19.7
3,977,"Big City","Big City Canned Peaches",67893072962,0.7600,11.6,8.6,true,false,26,12,8.07,10.3,16.0
89,978,"Symphony","Symphony Rosy Sunglasses",73660991787,1.6000,17.4,15.3,true,false,36,7,8.03,4.31,11.1
103,979,"James Bay","James Bay Eyeglass Screwdriver",35572261214,3.7800,18.3,16.2,false,false,29,8,13.3,22.1,5.88
102,980,"James Bay","James Bay City Map",10577946305,1.7200,10.1,7.1,true,false,28,9,12.1,19.3,3.45
15,981,"Even Better","Even Better Low Fat Cottage Cheese",31726981997,1.2700,19.7,17.7,false,false,20,11,19.1,7.8,20.4
14,982,"Even Better","Even Better Low Fat Sour Cream",65970433354,2.8800,12.3,9.3,false,false,5,14,21.9,9.76,7.17
14,983,"Even Better","Even Better Sour Cream",56357235312,0.8200,20.3,18.2,false,false,34,9,14.4,18.3,11.5
11,984,"Even Better","Even Better Jack Cheese",59838452935,0.8100,6.33,4.32,true,true,20,10,19.1,18.8,20.1
11,985,"Even Better","Even Better Muenster Cheese",85560891032,0.7200,12.0,9.0,true,true,12,11,20.1,6.21,5.26
11,986,"Even Better","Even Better String Cheese",23160703778,3.5000,14.6,12.6,false,true,21,8,13.9,22.2,8.84
11,987,"Even Better","Even Better Low Fat String Cheese",42023038268,2.5900,18.6,16.6,false,false,15,13,4.16,4.98,9.5
11,988,"Even Better","Even Better Havarti Cheese",50077658295,3.6100,6.94,3.94,true,false,11,11,8.48,7.78,7.51
11,989,"Even Better","Even Better Head Cheese",38177759051,0.8400,13.1,10.1,true,false,18,13,10.4,9.59,17.4
11,990,"Even Better","Even Better Cheese Spread",15470145344,3.1200,7.91,6.9,true,false,13,9,18.0,22.9,13.3
11,991,"Even Better","Even Better Sharp Cheddar Cheese",38905882239,3.2500,17.2,16.2,true,false,15,12,17.3,10.5,22.3
11,992,"Even Better","Even Better Mild Cheddar Cheese",99338164925,1.7900,8.89,6.89,false,false,7,11,16.3,5.74,14.3
15,993,"Even Better","Even Better Large Curd Cottage Cheese",92011668086,3.9500,15.9,13.8,true,true,7,12,4.21,12.0,3.99
76,994,"Even Better","Even Better 2% Milk",62660415768,0.7900,15.7,12.6,false,false,6,7,6.54,16.7,18.4
76,995,"Even Better","Even Better Buttermilk",24571685194,1.1500,21.7,19.7,false,false,35,5,15.0,16.0,16.5
76,996,"Even Better","Even Better Chocolate Milk",89577370285,0.8500,14.8,12.8,true,false,6,5,20.6,12.2,18.7
76,997,"Even Better","Even Better 1% Milk",20726405978,3.2900,21.8,18.7,true,false,23,14,13.1,7.18,6.57
76,998,"Even Better","Even Better Whole Milk",54969857335,1.2500,8.02,6.02,false,false,20,11,21.7,5.95,6.29
6,999,"Even Better","Even Better Strawberry Yogurt",45356659293,2.7100,17.1,15.1,true,true,26,11,7.42,22.1,8.43
6,1000,"Even Better","Even Better Blueberry Yogurt",48837876915,2.6900,7.42,5.42,true,false,33,13,9.23,15.0,3.37
81,1001,"American","American Chicken Hot Dogs",74560315012,2.5200,19.9,18.8,false,true,13,13,14.5,11.7,8.82
91,1002,"American","American Pimento Loaf",47279298901,2.7600,7.49,6.48,true,true,33,12,22.8,15.6,9.61
91,1003,"American","American Beef Bologna",31022462248,0.7800,14.2,11.1,true,false,19,13,16.8,10.7,16.9
91,1004,"American","American Low Fat Bologna",39077082276,2.8700,15.8,13.8,true,false,5,8,17.2,12.2,13.2
81,1005,"American","American Turkey Hot Dogs",27177183032,2.7400,21.9,18.8,true,false,9,13,22.3,9.73,15.6
81,1006,"American","American Foot-Long Hot Dogs",94469569325,2.1400,8.4,5.39,false,false,29,9,8.49,6.85,16.7
16,1007,"American","American Low Fat Cole Slaw",27905306220,2.2700,7.26,5.26,false,true,5,7,5.29,4.83,21.4
16,1008,"American","American Cole Slaw",64435458779,0.8900,19.9,17.8,false,false,3,11,19.2,4.86,4.39
77,1009,"American","American Roasted Chicken",81011092066,2.9700,12.3,10.3,true,false,33,7,4.08,4.62,16.1
8,1010,"American","American Corned Beef",86779010891,2.6500,7.19,6.19,true,true,10,12,8.61,11.1,14.6
8,1011,"American","American Sliced Turkey",48690280318,3.1700,14.8,13.8,false,true,13,8,7.35,17.5,11.6
8,1012,"American","American Sliced Ham",11010876297,2.7600,6.81,3.8,false,true,7,12,19.8,6.15,16.0
16,1013,"American","American Potato Salad",32159911990,1.5500,20.7,18.7,true,true,4,7,3.31,14.1,10.9
8,1014,"American","American Sliced Chicken",66403363347,0.5900,7.32,5.32,true,false,24,10,7.19,4.58,12.0
66,1015,"National","National Small Brown Eggs",56790165305,2.1900,18.0,17.0,true,true,11,9,3.48,5.61,3.04
66,1016,"National","National Large Brown Eggs",36369252800,1.1700,17.0,15.0,false,true,34,10,8.34,20.2,20.2
66,1017,"National","National Small Eggs",85993821024,2.8900,21.3,19.2,false,true,23,10,12.6,3.04,18.2
66,1018,"National","National Large Eggs",58712804913,0.9300,16.6,14.6,false,true,8,6,19.9,12.9,11.6
66,1019,"National","National Egg Substitute",53673009276,3.7400,21.3,19.2,false,true,24,11,7.25,8.04,19.5
34,1020,"PigTail","PigTail Low Fat Waffles",50246916413,0.5100,14.7,12.6,false,false,26,6,6.61,15.6,8.48
110,1021,"PigTail","PigTail Orange Popsicles",14444887042,1.2200,12.6,10.6,false,true,23,8,10.7,19.1,3.39
100,1022,"PigTail","PigTail Frozen Chicken Breast",15639403462,1.5100,12.5,10.5,true,true,27,13,20.2,16.1,15.3
29,1023,"PigTail","PigTail Frozen Pancakes",39075140357,1.6400,14.1,13.1,false,true,25,5,10.7,12.0,9.2
63,1024,"PigTail","PigTail Low Fat French Fries",75605292916,3.9500,7.54,6.53,true,false,9,11,8.98,6.3,8.15
64,1025,"PigTail","PigTail Frozen Sausage Pizza",92180926203,1.4500,18.7,16.7,false,false,14,12,7.48,4.02,9.02
34,1026,"PigTail","PigTail Blueberry Waffles",97948845028,2.1300,11.2,9.19,true,false,7,7,20.3,20.4,13.2
63,1027,"PigTail","PigTail Fajita French Fries",59860114455,2.3100,6.88,4.88,true,false,29,11,18.2,12.3,4.41
34,1028,"PigTail","PigTail Waffles",34865799546,2.2400,17.6,16.6,true,false,11,9,4.47,18.9,17.9
64,1029,"PigTail","PigTail Frozen Pepperoni Pizza",20895664095,1.6800,6.06,3.05,false,true,30,7,6.95,12.8,5.94
64,1030,"PigTail","PigTail Frozen Cheese Pizza",55139115452,2.6400,12.6,9.6,true,true,10,6,13.5,6.91,20.7
64,1031,"PigTail","PigTail Frozen Mushroom Pizza",45525917410,1.2100,10.1,8.1,true,true,13,13,3.52,5.91,20.9
34,1032,"PigTail","PigTail Apple Cinnamon Waffles",25105004906,0.5500,15.9,14.8,false,false,29,12,3.3,11.0,20.9
60,1033,"PigTail","PigTail Frozen Carrots",74729573130,1.9100,6.99,4.98,false,false,12,13,21.2,11.7,8.15
10,1034,"PigTail","PigTail Turkey TV Dinner",47448557019,2.9100,21.9,19.8,true,false,23,7,6.33,15.3,20.3
10,1035,"PigTail","PigTail Chicken TV Dinner",42408761382,1.1100,18.4,16.3,true,false,17,13,3.49,10.9,15.7
10,1036,"PigTail","PigTail Beef TV Dinner",74365511536,2.1400,14.5,13.5,true,true,35,6,16.5,16.5,13.8
28,1037,"PigTail","PigTail Pancake Mix",38563482165,0.5800,13.9,11.8,true,false,14,7,14.4,17.8,18.3
110,1038,"PigTail","PigTail Grape Popsicles",94638827443,0.7400,16.5,14.5,false,true,5,7,17.5,12.7,19.4
63,1039,"PigTail","PigTail Home Style French Fries",28074564337,0.8100,9.94,7.93,false,false,13,12,7.03,14.8,5.92
110,1040,"PigTail","PigTail Lime Popsicles",64604716897,1.3200,17.0,15.0,false,true,14,8,13.6,18.9,10.5
9,1041,"PigTail","PigTail Ice Cream",81180350184,0.7100,20.0,18.0,false,true,2,7,11.1,22.7,4.03
9,1042,"PigTail","PigTail Ice Cream Sandwich",86948269009,1.1500,16.6,14.6,true,false,14,6,17.6,17.2,16.8
60,1043,"PigTail","PigTail Frozen Cauliflower",48859538435,1.5700,7.77,5.76,false,true,26,8,14.3,15.8,19.0
60,1044,"PigTail","PigTail Frozen Broccoli",23865223526,1.2700,10.2,8.19,true,true,17,10,19.5,8.5,5.11
60,1045,"PigTail","PigTail Frozen Corn",45014259219,3.7000,12.7,11.6,true,false,9,11,15.3,22.2,13.7
60,1046,"PigTail","PigTail Frozen Peas",79257710576,1.6600,9.84,7.84,true,true,32,7,11.8,16.8,16.5
9,1047,"PigTail","PigTail Popsicles",34525341391,3.2300,10.0,8.0,true,false,16,13,15.5,13.7,5.81
100,1048,"PigTail","PigTail Frozen Chicken Thighs",14104428887,2.2100,19.5,17.5,true,true,35,12,13.0,12.4,4.74
100,1049,"PigTail","PigTail Frozen Chicken Wings",63728997111,3.9300,8.35,5.35,false,false,27,14,19.3,3.07,17.6
110,1050,"PigTail","PigTail Lemon Popsicles",36447980999,1.2800,15.3,13.3,true,false,8,8,19.2,17.2,12.1
78,1051,"Bird Call","Bird Call Silky Smooth Hair Conditioner",31408185362,0.5200,13.4,11.3,false,false,20,13,10.1,10.7,17.1
39,1052,"Bird Call","Bird Call Tartar Control Toothpaste",63364935517,1.4000,17.0,16.0,false,false,29,6,8.47,10.9,21.0
39,1053,"Bird Call","Bird Call Whitening Toothpast",27562906146,1.8500,18.5,15.5,false,false,8,12,13.6,9.94,10.6
39,1054,"Bird Call","Bird Call Toothpaste",94855292439,1.4800,14.0,11.0,false,false,34,8,9.44,5.17,7.03
39,1055,"Bird Call","Bird Call Deodorant",40712446570,1.6200,17.6,15.6,false,false,9,10,7.73,5.43,10.8
79,1056,"Bird Call","Bird Call Conditioning Shampoo",77242599129,2.9300,15.3,14.3,true,false,25,8,13.0,3.88,22.0
79,1057,"Bird Call","Bird Call Extra Moisture Shampoo",69916102290,1.4300,18.9,16.8,true,false,35,10,11.3,4.13,5.89
88,1058,"Bird Call","Bird Call Angled Toothbrush",75684021115,2.7600,14.4,11.3,true,false,26,6,7.17,19.3,22.3
79,1059,"Bird Call","Bird Call Apricot Shampoo",61497420668,2.2800,16.2,15.2,true,false,1,12,17.3,8.38,6.75
70,1060,"Bird Call","Bird Call Childrens Aspirin",36503105759,2.8700,19.9,17.8,false,false,5,10,15.6,8.64,10.6
70,1061,"Bird Call","Bird Call Buffered Aspirin",57652141451,1.6600,15.4,13.3,false,false,2,9,11.4,3.87,7.03
71,1062,"Bird Call","Bird Call 200 MG Ibuprofen",67993462681,2.3800,19.0,17.0,true,false,16,7,9.71,4.12,10.8
72,1063,"Bird Call","Bird Call 200 MG Acetominifen",58380264639,3.1800,20.5,17.5,true,false,25,9,14.8,3.1,20.4
73,1064,"Bird Call","Bird Call HCL Nasal Spray",92840180993,0.5400,17.3,16.2,true,false,15,5,10.6,18.5,16.3
73,1065,"Bird Call","Bird Call Dishwasher Detergent",52464749217,1.8800,20.9,18.8,true,false,25,7,8.92,18.7,20.2
75,1066,"Bird Call","Bird Call Multi-Symptom Cold Remedy",91281602978,2.8900,17.3,16.2,false,false,4,14,8.78,9.61,6.34
75,1067,"Bird Call","Bird Call Childrens Cold Remedy",20143937468,1.7400,12.8,10.8,true,false,35,14,4.58,4.84,22.7
74,1068,"Bird Call","Bird Call Laundry Detergent",52100687623,2.1100,16.5,13.5,false,false,4,12,22.8,5.1,6.62
74,1069,"Bird Call","Bird Call Mint Mouthwash",16298658251,0.5700,18.0,15.0,false,false,24,13,8.04,4.07,16.1
80,1070,"High Quality","High Quality 60 Watt Lightbulb",83591044545,3.5100,21.6,20.6,false,false,28,12,6.34,4.33,20.0
56,1071,"High Quality","High Quality Plastic Forks",40928911566,2.6400,18.4,16.3,false,false,18,8,22.0,19.7,15.9
56,1072,"High Quality","High Quality Plastic Spoons",77459064126,1.9500,20.2,18.2,true,false,28,14,12.2,8.75,20.3
56,1073,"High Quality","High Quality Plastic Knives",58915526270,3.4500,7.86,5.86,true,false,32,12,10.5,9.01,4.23
101,1074,"High Quality","High Quality C-Size Batteries",64683445096,3.1300,19.3,18.2,true,false,29,11,6.33,4.24,20.6
80,1075,"High Quality","High Quality 100 Watt Lightbulb",50496844649,1.5400,20.8,18.7,false,false,8,9,11.5,3.22,10.2
101,1076,"High Quality","High Quality AAA-Size Batteries",91600399613,3.2400,8.48,6.47,false,false,17,11,9.79,3.47,14.0
55,1077,"High Quality","High Quality Paper Plates",46651565432,3.6800,19.9,17.8,false,false,8,7,5.59,18.7,10.5
55,1078,"High Quality","High Quality Paper Cups",56992886662,1.6400,7.63,4.63,false,false,18,9,3.88,18.9,14.3
80,1079,"High Quality","High Quality 75 Watt Lightbulb",47379688620,2.2100,21.3,19.2,false,false,25,12,3.69,9.98,19.9
22,1080,"High Quality","High Quality Toilet Bowl Cleaner",50860906243,2.1900,21.8,20.7,true,false,27,7,4.8,13.3,19.8
22,1081,"High Quality","High Quality Counter Cleaner",63898255228,2.9100,9.51,7.51,false,false,31,14,3.09,13.5,3.67
22,1082,"High Quality","High Quality Glass Cleaner",12715108990,1.9100,21.9,18.8,true,false,10,12,22.9,4.44,9.81
80,1083,"High Quality","High Quality 25 Watt Lightbulb",31577443480,0.5000,9.61,8.6,true,false,14,10,21.2,4.7,13.6
101,1084,"High Quality","High Quality AA-Size Batteries",39632063508,1.3700,10.1,7.1,true,false,16,13,22.3,8.06,13.5
101,1085,"High Quality","High Quality D-Size Batteries",27732164263,2.2400,6.88,4.88,false,false,15,12,7.2,8.95,14.5
18,1086,"High Quality","High Quality Paper Towels",95024550557,2.5300,10.5,7.5,false,false,19,10,5.49,9.2,18.3
18,1087,"High Quality","High Quality Soft Napkins",52362417578,1.6600,7.26,5.26,false,false,24,13,6.78,12.0,19.8
18,1088,"High Quality","High Quality Scented Tissue",88892570137,3.3200,19.7,16.7,false,false,32,7,6.64,22.8,5.95
18,1089,"High Quality","High Quality Toilet Paper",81566073298,2.4700,7.36,5.36,true,false,7,9,4.93,3.14,9.8
18,1090,"High Quality","High Quality Tissues",76116951107,2.1500,7.88,4.88,true,false,4,9,6.04,6.5,9.66
18,1091,"High Quality","High Quality Scented Toilet Tissue",38028220534,3.5600,11.5,9.5,true,false,13,11,4.33,6.75,13.5
20,1092,"High Quality","High Quality Room Freshener",13033905625,2.3800,7.97,5.96,true,false,21,14,4.2,17.6,19.6
40,1093,"High Quality","High Quality Frying Pan",34182941317,2.8100,20.7,19.7,true,false,17,14,19.9,13.0,15.5
87,1094,"High Quality","High Quality Copper Cleaner",68426392674,3.7700,8.39,6.39,true,false,21,12,18.2,13.2,19.4
47,1095,"High Quality","High Quality Bees Wax Candles",58813194632,1.5800,9.85,7.85,false,false,5,13,3.4,12.2,8.97
87,1096,"High Quality","High Quality Silver Cleaner",62294412255,2.5600,13.5,11.5,true,false,9,12,21.6,12.4,12.8
86,1097,"High Quality","High Quality Copper Pot Scrubber",21918980479,2.1500,9.01,8.01,false,false,6,11,17.4,7.73,9.25
85,1098,"High Quality","High Quality Economy Toilet Brush",60735834240,1.3900,21.7,18.7,true,false,11,13,22.3,8.62,10.2
41,1099,"High Quality","High Quality Scissors",94492883086,3.2400,9.42,7.42,true,false,20,6,20.6,8.87,14.1
42,1100,"High Quality","High Quality Large Sponge",12547503113,0.7200,20.9,18.8,true,false,11,11,16.4,4.1,10.5
41,1101,"High Quality","High Quality Screw Driver",90647603869,2.6200,7.64,5.63,true,false,30,13,21.5,3.26,19.5
65,1102,"Genteel","Genteel Extra Lean Hamburger",67939990162,1.9000,11.3,8.3,true,false,34,11,19.8,3.51,3.42
65,1103,"Genteel","Genteel Seasoned Hamburger",25277857184,1.1500,11.1,9.1,true,false,15,13,9.87,7.1,20.3
104,1104,"Mighty Good","Mighty Good Monthly Sports Magazine",61808009743,2.4500,15.0,14.0,false,false,8,12,11.7,4.31,13.5
108,1105,"Mighty Good","Mighty Good Monthly Auto Magazine",54481512904,1.8500,13.7,10.6,false,false,6,11,3.29,5.32,13.9
107,1106,"Mighty Good","Mighty Good Monthly Computer Magazine",60249431729,1.5200,6.5,4.5,false,false,16,8,5.42,22.5,21.2
105,1107,"Mighty Good","Mighty Good Monthly Home Magazine",10943660140,2.7000,18.3,17.2,false,false,4,7,4.73,16.7,12.5
106,1108,"Mighty Good","Mighty Good Monthly Fashion Magazine",75949345231,1.6400,18.3,17.2,true,false,6,9,16.1,17.9,12.4
61,1109,"Tri-State","Tri-State Summer Squash",97098380923,0.5500,19.2,17.2,false,false,16,6,20.7,20.2,7.12
61,1110,"Tri-State","Tri-State Corn on the Cob",41341832280,2.8000,12.7,10.6,false,false,19,9,18.8,5.58,11.0
61,1111,"Tri-State","Tri-State Asparagus",31728634238,0.7800,17.9,14.8,true,false,15,11,8.54,6.23,3.8
61,1112,"Tri-State","Tri-State Sweet Peas",35209851861,3.5800,19.9,18.8,false,true,4,5,11.3,13.3,5.03
61,1113,"Tri-State","Tri-State New Potatos",60932289958,0.6700,17.5,14.5,false,false,30,10,19.9,10.0,20.1
61,1114,"Tri-State","Tri-State Beets",33651273846,3.4200,20.6,19.6,true,true,36,6,5.53,10.5,6.13
61,1115,"Tri-State","Tri-State Prepared Salad",52513608336,2.5000,6.66,4.65,true,false,1,6,18.4,12.0,4.86
61,1116,"Tri-State","Tri-State Onions",91546927094,2.5300,15.9,13.8,true,false,33,13,14.9,17.1,14.2
61,1117,"Tri-State","Tri-State Green Pepper",79647027850,3.6400,12.0,10.0,true,true,11,14,17.8,8.3,14.8
61,1118,"Tri-State","Tri-State Shitake Mushrooms",56939414143,2.9300,11.9,9.89,true,false,15,8,8.09,20.7,6.77
61,1119,"Tri-State","Tri-State Lettuce",80375151038,3.1700,7.66,5.65,true,false,25,13,6.97,6.3,7.49
61,1120,"Tri-State","Tri-State Elephant Garlic",50807433724,1.7100,16.1,15.1,false,false,21,7,21.8,20.5,16.7
61,1121,"Tri-State","Tri-State Red Pepper",43480936884,3.8700,9.55,6.55,true,true,29,7,10.0,20.3,18.1
61,1122,"Tri-State","Tri-State Garlic",49248855710,0.7400,15.2,14.1,true,false,30,5,22.3,19.9,8.15
61,1123,"Tri-State","Tri-State Potatos",11160125136,1.9600,8.17,6.17,false,true,7,6,9.43,16.4,9.74
61,1124,"Tri-State","Tri-State Cauliflower",64948769211,0.8100,6.63,5.63,true,false,21,12,12.6,21.0,22.1
61,1125,"Tri-State","Tri-State Tomatos",86097804903,2.2100,19.6,18.6,true,true,33,10,20.3,3.3,12.4
61,1126,"Tri-State","Tri-State Mushrooms",30341256260,1.1600,17.1,15.1,true,false,18,12,21.1,12.3,10.0
61,1127,"Tri-State","Tri-State Baby Onion",20728058218,2.6200,12.8,11.8,false,true,22,11,20.7,13.3,10.8
61,1128,"Tri-State","Tri-State Dried Mushrooms",24209275841,2.6100,17.6,15.6,true,false,32,8,17.2,18.4,21.1
61,1129,"Tri-State","Tri-State Fresh Lima Beans",49931713938,2.4300,18.8,17.7,true,false,21,9,3.62,8.78,15.1
61,1130,"Tri-State","Tri-State Squash",22650697827,1.5500,14.0,11.0,true,false,25,7,4.04,19.9,3.46
99,1131,"Tri-State","Tri-State Limes",41513032317,2.4000,13.7,12.6,false,false,6,6,5.27,11.2,7.91
67,1132,"Tri-State","Tri-State Firm Tofu",49567652344,1.6600,13.6,11.6,false,false,23,7,15.3,14.8,4.85
1,1133,"Tri-State","Tri-State Almonds",68382779955,1.5400,17.5,15.5,true,true,26,6,17.2,12.0,18.0
99,1134,"Tri-State","Tri-State Macintosh Apples",45675166249,1.8200,21.0,20.0,true,false,19,7,5.17,18.1,8.81
99,1135,"Tri-State","Tri-State Golden Delcious Apples",69110903143,1.9600,7.61,4.61,false,true,27,13,18.9,14.1,12.3
